,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
136,0.16799999999999998,0.23672828109410046,0.0,0.875,44,0.8109545454545455,0.2517968870030758,0.062,1.0,44,0.8854772727272727,0.1816561393397726,0.25,1.0,44,0.3155,0.3040331606760974,0.0,0.932,44,0.07013636363636364,0.18972533279124432,0.0,1.0,44,0.2965,0.24031070004920616,0.0,1.0,44,0.21188636363636365,0.2863153421641292,0.0,1.0,44,0.18827272727272729,0.24489896954746926,0.0,1.0,44,0.3821136363636363,0.18934884944585575,0.056,0.742,44
137,0.5048709677419355,0.31550612692788116,0.0,0.92,31,0.4640967741935484,0.32592794242886575,0.02,1.0,31,0.4464838709677419,0.3131178554439997,0.0,1.0,31,0.22822580645161292,0.2732901644379004,0.0,1.0,31,0.08509677419354839,0.1374429226597256,0.0,0.5,31,0.16158064516129034,0.2626211179873074,0.0,1.0,31,0.3323225806451613,0.3131993387707765,0.0,0.9,31,0.1235483870967742,0.17083204982470893,0.0,0.5,31,0.489258064516129,0.23281265254018238,0.0,1.0,31
138,0.4934210526315789,0.29780387203465036,0.027,0.898,19,0.4690526315789474,0.3158613397757191,0.061,0.973,19,0.533,0.31632033693007405,0.0,0.969,19,0.22089473684210525,0.25795647667707267,0.0,0.9,19,0.039842105263157894,0.0862388563866497,0.0,0.286,19,0.13510526315789476,0.18477821382428603,0.0,0.6,19,0.2971052631578947,0.39041102197795513,0.0,1.0,19,0.15657894736842107,0.17752975205721738,0.0,0.5,19,0.41642105263157897,0.16831891548468791,0.0,0.667,19
139,0.5620757575757576,0.2827734244180481,0.0,0.929,66,0.4036212121212121,0.2935992960142218,0.042,0.98,66,0.4572878787878788,0.34379514316842885,0.0,1.0,66,0.24586363636363637,0.28492967479786935,0.0,1.0,66,0.0659848484848485,0.1275660302533244,0.0,0.6,66,0.18315151515151518,0.2686957239603788,0.0,1.0,66,0.15337878787878786,0.2362939346304165,0.0,0.878,66,0.21236363636363637,0.2580796320973364,0.0,1.0,66,0.2968484848484848,0.24401199481388944,0.0,0.8,66
140,0.6096756756756757,0.29321835379628436,0.0,0.977,37,0.36502702702702705,0.2938892919381649,0.023,1.0,37,0.3030810810810811,0.32882833907158393,0.0,1.0,37,0.21800000000000003,0.2650011530373238,0.0,0.897,37,0.11381081081081082,0.2362928782767782,0.0,1.0,37,0.09989189189189189,0.157874736523715,0.0,0.5,37,0.27,0.387886438134783,0.0,1.0,37,0.18486486486486486,0.29804792326833035,0.0,1.0,37,0.5425675675675675,0.21781255199783095,0.0,1.0,37
141,0.6576470588235294,0.28135496734029564,0.0,0.959,17,0.30941176470588233,0.2873497561386492,0.041,0.972,17,0.2123529411764706,0.27654067087330725,0.0,1.0,17,0.21794117647058825,0.25551968382793805,0.0,0.75,17,0.1251764705882353,0.19782070015992945,0.0,0.667,17,0.1441764705882353,0.21648563326873382,0.0,0.538,17,0.2474705882352941,0.37314007384075265,0.0,1.0,17,0.11994117647058825,0.22528911163997564,0.0,0.8,17,0.5170588235294117,0.24966589439394682,0.0,1.0,17
142,0.6745185185185185,0.2752683125146152,0.125,0.977,27,0.29862962962962963,0.280696544078387,0.023,0.857,27,0.2875185185185185,0.2972234811060488,0.0,1.0,27,0.1888148148148148,0.3092462346063952,0.0,1.0,27,0.08011111111111112,0.14320247455246268,0.0,0.5,27,0.14225925925925928,0.23025464040969823,0.0,0.778,27,0.25933333333333336,0.3851236564653368,0.0,1.0,27,0.11155555555555556,0.22549540901574802,0.0,1.0,27,0.4361111111111111,0.3032695340063196,0.0,1.0,27
143,0.6700999999999999,0.27953073772544823,0.078,0.889,10,0.30100000000000005,0.2941216679463714,0.059,0.902,10,0.1694,0.30694813170233753,0.0,0.977,10,0.1367,0.2371169659799896,0.0,0.75,10,0.0794,0.15150812226118807,0.0,0.444,10,0.2667,0.43888749507514263,0.0,1.0,10,0.17570000000000002,0.28696885235548164,0.0,0.824,10,0.028300000000000002,0.06572679142565162,0.0,0.2,10,0.5928,0.32305754561343675,0.0,1.0,10
144,0.61116,0.35451159830580053,0.0,0.957,25,0.35988,0.36522975873642427,0.023,1.0,25,0.4,0.3623382397705216,0.0,1.0,25,0.24884,0.3691440188688781,0.0,1.0,25,0.08688000000000001,0.22394108600254664,0.0,1.0,25,0.15092,0.25862294303999145,0.0,1.0,25,0.252,0.3505632372815686,0.0,1.0,25,0.11428,0.25526987679708707,0.0,1.0,25,0.40668,0.3254662962581532,0.0,1.0,25
145,0.7771818181818181,0.1556950983055139,0.469,0.898,11,0.1823636363636364,0.14365324411740427,0.07,0.469,11,0.20227272727272727,0.2586206066457547,0.0,0.667,11,0.12118181818181818,0.3081158282795021,0.0,1.0,11,0.006090909090909091,0.020201260086710165,0.0,0.067,11,0.11063636363636364,0.17004250805447016,0.0,0.5,11,0.22918181818181818,0.2794232696758874,0.0,0.8,11,0.07727272727272728,0.14029190347920362,0.0,0.4,11,0.4882727272727273,0.3354993564551476,0.0,1.0,11
146,0.7920294117647059,0.2034024947396422,0.042,0.953,34,0.17108823529411765,0.21179040062474844,0.018,0.958,34,0.1814705882352941,0.2688360134711074,0.0,1.0,34,0.19994117647058823,0.29715733422451895,0.0,1.0,34,0.09641176470588235,0.18535324467605893,0.0,0.647,34,0.06652941176470588,0.16453372782983702,0.0,0.5,34,0.21129411764705883,0.34484696029536843,0.0,1.0,34,0.14470588235294118,0.3069564700569185,0.0,1.0,34,0.5613235294117648,0.27569204609142217,0.0,1.0,34
147,0.8136071428571429,0.1325947150742007,0.452,0.979,28,0.13975,0.1276368183848509,0.021,0.524,28,0.12178571428571429,0.22143895691637377,0.0,1.0,28,0.11542857142857144,0.2365324233621837,0.0,0.947,28,0.17657142857142857,0.2295280872946552,0.0,0.633,28,0.05489285714285714,0.12800414903163168,0.0,0.5,28,0.028321428571428574,0.06227302701956838,0.0,0.25,28,0.06932142857142858,0.2080486149688966,0.0,1.0,28,0.5001785714285714,0.2668564676724631,0.0,1.0,28
148,0.5768571428571428,0.3139289133503995,0.02,0.891,14,0.367,0.32215930125423253,0.043,0.94,14,0.4312142857142857,0.3045463659461216,0.0,0.978,14,0.13435714285714287,0.1352812495637015,0.0,0.37,14,0.09664285714285714,0.18876465083959287,0.0,0.605,14,0.24507142857142858,0.34319168545731543,0.0,1.0,14,0.2912142857142857,0.3536456676417205,0.0,1.0,14,0.11735714285714285,0.15313071698231054,0.0,0.375,14,0.4065714285714286,0.3059106743141545,0.0,1.0,14
149,0.4936666666666667,0.24536367565989334,0.086,0.794,12,0.47816666666666663,0.2572454905809671,0.176,0.914,12,0.5759166666666666,0.3216857468041904,0.0,1.0,12,0.2333333333333333,0.28565978917501694,0.0,0.968,12,0.15575,0.21489495319595317,0.0,0.621,12,0.047749999999999994,0.11510321455111495,0.0,0.385,12,0.28425,0.3759809291585267,0.0,1.0,12,0.1155,0.1941309305129355,0.0,0.538,12,0.4143333333333334,0.23547643515891672,0.0,0.75,12
150,0.5099333333333333,0.29495943223885324,0.0,0.956,15,0.45486666666666664,0.2934501336724537,0.022,0.975,15,0.2508666666666667,0.3198912464007253,0.0,1.0,15,0.1304,0.17053060052168267,0.0,0.579,15,0.12126666666666666,0.2745048702837962,0.0,1.0,15,0.04466666666666666,0.10148868104844196,0.0,0.381,15,0.4036666666666667,0.3824768278072853,0.0,1.0,15,0.07493333333333332,0.17395092356617084,0.0,0.5,15,0.3862,0.3121151802048175,0.0,1.0,15
151,0.5562,0.35995147821153156,0.024,0.955,10,0.40249999999999997,0.3702258319818684,0.023,0.976,10,0.4631,0.3354378399114275,0.0,0.936,10,0.1492,0.26583528734914036,0.0,0.677,10,0.08009999999999999,0.14395172802019432,0.0,0.357,10,0.2023,0.1995729050859471,0.0,0.5,10,0.3376,0.3133259573599921,0.0,1.0,10,0.1473,0.19704599011962215,0.0,0.5,10,0.4767,0.35262099578253514,0.0,1.0,10
152,0.561625,0.22030459974014766,0.211,0.894,16,0.4014375,0.2279499853769097,0.085,0.784,16,0.22787500000000002,0.3212465045205421,0.0,0.875,16,0.170375,0.28993812558314347,0.0,1.0,16,0.0339375,0.07394634879424407,0.0,0.2,16,0.2465,0.2907612995797985,0.0,1.0,16,0.09918750000000001,0.21449171506921502,0.0,0.778,16,0.1735,0.28881435790717425,0.0,1.0,16,0.292875,0.29927064117060775,0.0,1.0,16
153,0.5536190476190476,0.24683931538360665,0.023,0.894,21,0.4164761904761905,0.25256417383461555,0.085,0.977,21,0.16314285714285712,0.28429760563787476,0.0,1.0,21,0.13999999999999999,0.26255742229082,0.0,1.0,21,0.1068095238095238,0.20392906096180088,0.0,0.615,21,0.13866666666666666,0.24203126519797669,0.0,1.0,21,0.1310952380952381,0.2968777365788659,0.0,1.0,21,0.08876190476190476,0.18668339635915798,0.0,0.667,21,0.17119047619047617,0.2951556570773494,0.0,1.0,21
154,0.5992,0.21625951488380293,0.135,0.884,10,0.36760000000000004,0.2182573404645687,0.093,0.838,10,0.3027,0.345934499259293,0.0,0.966,10,0.1058,0.1572498366012223,0.0,0.444,10,0.0824,0.10486732358344783,0.0,0.261,10,0.2718,0.3103567123309707,0.0,1.0,10,0.15389999999999998,0.30496500710008606,0.0,0.969,10,0.2753,0.28953451147200626,0.0,0.824,10,0.4572,0.30793967663236327,0.0,0.786,10
155,0.7941538461538461,0.15547713988120898,0.375,0.93,13,0.16553846153846155,0.1692924567056545,0.023,0.625,13,0.14646153846153845,0.18297705474759005,0.0,0.5,13,0.10992307692307692,0.21783229846928173,0.0,0.6,13,0.17053846153846156,0.21175324294431927,0.0,0.611,13,0.0833076923076923,0.1666250204378005,0.0,0.5,13,0.13769230769230767,0.29273662355303404,0.0,0.941,13,0.1013076923076923,0.1382210696766745,0.0,0.444,13,0.5936153846153845,0.32801131547085854,0.0,1.0,13
156,0.8588800000000001,0.062150569855258235,0.738,0.976,25,0.10071999999999999,0.0610638463686438,0.0,0.238,25,0.09932,0.2360064829618034,0.0,1.0,25,0.0364,0.0692862420205724,0.0,0.2,25,0.13796,0.24024648453896955,0.0,1.0,25,0.08336,0.2230989840108347,0.0,1.0,25,0.105,0.2503146353425358,0.0,1.0,25,0.046439999999999995,0.130145136930531,0.0,0.6,25,0.55864,0.2830391433471114,0.0,1.0,25
157,0.6216363636363637,0.15876603712839385,0.41,0.864,11,0.3120909090909091,0.17802216409506685,0.0,0.545,11,0.38281818181818184,0.3686938616743757,0.0,1.0,11,0.19027272727272726,0.32453107429307626,0.0,1.0,11,0.1949090909090909,0.26025351276993536,0.0,0.714,11,0.18772727272727271,0.170187009439082,0.0,0.5,11,0.035727272727272726,0.08301095217992732,0.0,0.25,11,0.22299999999999998,0.250433224632835,0.0,0.786,11,0.09118181818181817,0.15973654446107077,0.0,0.471,11
158,0.7281,0.15401186822954765,0.385,0.861,10,0.23959999999999998,0.17253997926406633,0.095,0.615,10,0.44480000000000003,0.3582779181957307,0.0,0.913,10,0.12150000000000001,0.16192951141366008,0.0,0.5,10,0.0182,0.0575534534150645,0.0,0.182,10,0.2097,0.1978838323641199,0.0,0.5,10,0.23500000000000001,0.2740697397054666,0.0,0.667,10,0.24169999999999997,0.3435077388744927,0.0,1.0,10,0.154,0.11901353797876198,0.0,0.333,10
159,0.7705,0.2168933914236283,0.054,0.977,38,0.19339473684210526,0.22144092488696335,0.0,0.946,38,0.33252631578947367,0.2947503512449692,0.0,0.971,38,0.16247368421052633,0.2712809192084844,0.0,0.886,38,0.1507105263157895,0.28644379741127435,0.0,1.0,38,0.15305263157894736,0.28304129651594684,0.0,1.0,38,0.15323684210526317,0.29080786210147147,0.0,1.0,38,0.18010526315789474,0.24788508556834588,0.0,0.8,38,0.3549473684210526,0.30224635981251224,0.0,1.0,38
160,0.7008181818181818,0.25514486749509757,0.019,0.977,33,0.2564848484848485,0.2524829352169322,0.023,0.962,33,0.17312121212121212,0.25977980550551816,0.0,0.98,33,0.2300909090909091,0.3345230152430064,0.0,1.0,33,0.0676969696969697,0.15674012824746034,0.0,0.56,33,0.1139090909090909,0.2625206377168712,0.0,1.0,33,0.2173030303030303,0.32379637552485097,0.0,1.0,33,0.10357575757575758,0.2540599130007318,0.0,1.0,33,0.5012424242424243,0.2556358531073828,0.0,1.0,33
161,0.35681818181818187,0.346279603263553,0.019,0.905,11,0.6184545454545455,0.36815550074292347,0.069,0.944,11,0.7044545454545456,0.29353513031198286,0.0,1.0,11,0.27881818181818185,0.35262042430404344,0.0,1.0,11,0.11109090909090909,0.30224673845897976,0.0,1.0,11,0.28354545454545454,0.23347520794995075,0.0,0.667,11,0.112,0.16926015479137432,0.0,0.5,11,0.1700909090909091,0.22684552212704334,0.0,0.625,11,0.2480909090909091,0.22194839695093746,0.0,0.75,11
162,0.7594000000000001,0.19320064412130955,0.4,0.943,10,0.1903,0.20656505566581734,0.0,0.6,10,0.1815,0.24639951749592007,0.0,0.6,10,0.1759,0.33066816195898474,0.0,1.0,10,0.0873,0.19008539016861753,0.0,0.6,10,0.0333,0.10530384608360704,0.0,0.333,10,0.2197,0.3908259203277081,0.0,1.0,10,0.05,0.15811388300841897,0.0,0.5,10,0.4728,0.2984566970265536,0.0,1.0,10
163,0.7080588235294119,0.2660085690791359,0.023,0.952,17,0.25170588235294117,0.27659012200047073,0.022,0.977,17,0.25135294117647056,0.37145271253156686,0.0,1.0,17,0.23547058823529413,0.32610870841773354,0.0,1.0,17,0.0688235294117647,0.16769512339887735,0.0,0.533,17,0.12758823529411764,0.1624123066548258,0.0,0.5,17,0.23705882352941177,0.37956479528998655,0.0,1.0,17,0.07405882352941176,0.13255068397986264,0.0,0.5,17,0.4138823529411764,0.2904842685828574,0.0,1.0,17
164,0.7373333333333334,0.16415057649824408,0.5,0.955,18,0.22016666666666668,0.1686563683595591,0.0,0.487,18,0.20183333333333334,0.249583005171803,0.0,0.778,18,0.12772222222222224,0.1930433677443112,0.0,0.684,18,0.07605555555555556,0.12743278376887546,0.0,0.333,18,0.15083333333333332,0.17794686913597027,0.0,0.5,18,0.27366666666666667,0.3937568673537457,0.0,1.0,18,0.22277777777777777,0.29407873206608254,0.0,1.0,18,0.3734444444444444,0.3547964158951245,0.0,1.0,18
165,0.8457083333333334,0.07974714342255758,0.595,0.963,24,0.11804166666666667,0.0793234869361537,0.027,0.405,24,0.10316666666666667,0.17688701052579756,0.0,0.5,24,0.059541666666666666,0.12793849716942518,0.0,0.4,24,0.115375,0.20965516460006003,0.0,0.706,24,0.13016666666666665,0.21382513511230877,0.0,0.667,24,0.053625,0.20626635640018634,0.0,1.0,24,0.027375,0.07364179608371038,0.0,0.333,24,0.5526666666666666,0.26671751326836035,0.0,1.0,24
166,0.8431818181818181,0.10235155547958671,0.489,1.0,33,0.10827272727272727,0.0960619177689814,0.0,0.489,33,0.04033333333333333,0.11346934240871703,0.0,0.5,33,0.09863636363636363,0.2231494479857919,0.0,0.857,33,0.202969696969697,0.23031438904903506,0.0,1.0,33,0.05196969696969697,0.12015575434838859,0.0,0.5,33,0.06312121212121213,0.14584725691107409,0.0,0.5,33,0.07445454545454545,0.20254784788246497,0.0,1.0,33,0.6359696969696971,0.3036269797021179,0.0,1.0,33
167,0.7884074074074073,0.18276408906213568,0.174,0.975,27,0.1774074074074074,0.1867753194161904,0.0,0.783,27,0.10585185185185185,0.17423077174644502,0.0,0.714,27,0.09033333333333333,0.2063102592624106,0.0,0.955,27,0.1401111111111111,0.20996434373727754,0.0,0.688,27,0.04644444444444445,0.1156594248822921,0.0,0.5,27,0.1011851851851852,0.18619345544084742,0.0,0.667,27,0.07125925925925926,0.17807185079507665,0.0,0.765,27,0.4938148148148148,0.31139228746896847,0.0,1.0,27
168,0.6933846153846154,0.2509011083153005,0.0,0.933,26,0.2538076923076923,0.2672974402018499,0.023,0.971,26,0.23423076923076921,0.3245973884913195,0.0,0.972,26,0.2731538461538462,0.33402355513438775,0.0,1.0,26,0.033346153846153845,0.07213095995905908,0.0,0.25,26,0.0945,0.14460656969861363,0.0,0.462,26,0.1541923076923077,0.2865082224622211,0.0,1.0,26,0.10769230769230768,0.19459224429165087,0.0,0.667,26,0.4710769230769231,0.3200509863227324,0.0,1.0,26
169,0.7336666666666667,0.13966475011341414,0.41,0.9,12,0.23433333333333337,0.14570726152325442,0.075,0.564,12,0.07933333333333333,0.12898014881321385,0.0,0.4,12,0.32483333333333336,0.353816807590218,0.0,1.0,12,0.030583333333333334,0.08700309120248474,0.0,0.3,12,0.13833333333333334,0.2938281295195708,0.0,1.0,12,0.2663333333333333,0.40582359206777013,0.0,1.0,12,0.03283333333333333,0.07384361033886945,0.0,0.25,12,0.6430833333333333,0.19314217953401971,0.25,1.0,12
170,0.3962,0.3441441143308591,0.0,0.857,15,0.5665333333333333,0.3607586978788427,0.071,1.0,15,0.6279333333333333,0.3800839130407665,0.0,1.0,15,0.33313333333333334,0.31553579526772885,0.0,0.824,15,0.06506666666666666,0.12214538566026652,0.0,0.333,15,0.18713333333333332,0.22918391450245076,0.0,0.667,15,0.27886666666666665,0.3473248513725334,0.0,0.833,15,0.23146666666666665,0.2964190727106923,0.0,1.0,15,0.2919333333333333,0.1716347728116166,0.0,0.575,15
171,0.2743,0.26429139482644975,0.0,0.744,30,0.7045,0.28124706895024426,0.196,1.0,30,0.7285333333333334,0.299915129757522,0.0,1.0,30,0.2987,0.2729314869188312,0.0,0.846,30,0.0785,0.16760189900989825,0.0,0.625,30,0.23103333333333334,0.28312656891042304,0.0,1.0,30,0.1906,0.26026002912206997,0.0,0.938,30,0.23390000000000002,0.2525144379620903,0.0,1.0,30,0.2736666666666666,0.17455249844285722,0.0,0.667,30
172,0.7735,0.23237627954272283,0.118,0.93,18,0.17727777777777776,0.24381473331816217,0.049,0.882,18,0.271,0.3009701959057232,0.0,0.946,18,0.1135,0.1931543881123564,0.0,0.568,18,0.057388888888888885,0.11287845565755224,0.0,0.333,18,0.19533333333333333,0.22327587788889963,0.0,0.5,18,0.05088888888888889,0.137448124498316,0.0,0.5,18,0.3620555555555556,0.38164727667160114,0.0,1.0,18,0.2862222222222222,0.2873066727088087,0.0,0.75,18
173,0.7470000000000001,0.17716094377712038,0.317,0.932,10,0.19060000000000002,0.1935758249368965,0.024,0.683,10,0.22400000000000003,0.2889263650905616,0.0,0.929,10,0.151,0.24873636199353277,0.0,0.75,10,0.0583,0.11979153188398216,0.0,0.375,10,0.3559,0.35517709197901076,0.0,1.0,10,0.0435,0.0854988628904242,0.0,0.25,10,0.06670000000000001,0.12130223960559564,0.0,0.333,10,0.3284,0.3035911724671849,0.0,1.0,10
174,0.252,0.2852931506681887,0.018,0.882,12,0.72575,0.2819307216643512,0.088,0.945,12,0.7763333333333332,0.28666842846534024,0.0,1.0,12,0.23208333333333334,0.2121973602497677,0.0,0.622,12,0.011916666666666666,0.04128054424705824,0.0,0.143,12,0.20716666666666664,0.24326896201280565,0.0,0.7,12,0.4330833333333333,0.33443016891241717,0.0,1.0,12,0.17683333333333331,0.19516791527173505,0.0,0.562,12,0.399,0.23784945582524178,0.0,0.781,12
175,0.26141176470588234,0.28854810232081096,0.0,0.846,17,0.7154705882352941,0.29633893552127494,0.096,0.982,17,0.7408235294117647,0.3239645496219682,0.0,1.0,17,0.24347058823529413,0.2641791810606626,0.0,0.771,17,0.10970588235294118,0.24459935729317706,0.0,1.0,17,0.1776470588235294,0.21278302950907252,0.0,0.667,17,0.3042941176470588,0.2825023815620592,0.0,0.81,17,0.15023529411764708,0.24171484475817903,0.0,0.889,17,0.4457647058823529,0.2166461773871641,0.1,0.778,17
176,0.8483666666666666,0.1278629401377669,0.148,1.0,90,0.10844444444444444,0.1274050526498032,0.0,0.815,90,0.11103333333333333,0.23141064477861414,0.0,1.0,90,0.05737777777777778,0.1686158174153502,0.0,1.0,90,0.13093333333333335,0.22409331924521328,0.0,1.0,90,0.12923333333333334,0.24993995009138775,0.0,1.0,90,0.09923333333333333,0.22963469034803072,0.0,1.0,90,0.06906666666666667,0.16856758055297327,0.0,0.667,90,0.49552222222222225,0.35026600574638,0.0,1.0,90
177,0.4985,0.35147138337755657,0.0,0.943,16,0.48943749999999997,0.3567370588636211,0.057,1.0,16,0.54325,0.33833346469619785,0.0,1.0,16,0.15206250000000002,0.15328555868052282,0.0,0.4,16,0.032937499999999995,0.05180407802480419,0.0,0.143,16,0.17175,0.3413089509520663,0.0,1.0,16,0.29962500000000003,0.368602021155609,0.0,1.0,16,0.2635,0.3384135537080827,0.0,1.0,16,0.285375,0.227540142978479,0.0,0.647,16
178,0.20715384615384616,0.256684906111834,0.0,0.816,13,0.767,0.25856140469915456,0.184,0.981,13,0.7626153846153846,0.25180102543527577,0.2,1.0,13,0.45053846153846155,0.36583958583524356,0.0,0.969,13,0.07207692307692308,0.10567360245780522,0.0,0.32,13,0.17084615384615384,0.2015514186478834,0.0,0.571,13,0.4120769230769231,0.36480005060728393,0.0,1.0,13,0.08484615384615385,0.08025671950460612,0.0,0.2,13,0.3876153846153846,0.20108975544166777,0.0,0.711,13
179,0.4357142857142857,0.3157287036139006,0.0,0.865,21,0.5333809523809524,0.3298370015917675,0.054,1.0,21,0.5832857142857143,0.352706555490133,0.0,1.0,21,0.15133333333333332,0.20142997128861764,0.0,0.767,21,0.04833333333333334,0.10312144943382696,0.0,0.333,21,0.1846190476190476,0.2015791348801944,0.0,0.6,21,0.2652857142857143,0.31044148286869505,0.0,0.909,21,0.2558095238095238,0.3055623699095848,0.0,1.0,21,0.1944761904761905,0.19541945119348256,0.0,0.6,21
180,0.6697333333333333,0.2788426250124064,0.06,0.953,15,0.289,0.27778048887565876,0.023,0.9,15,0.3014,0.3071906806622139,0.0,1.0,15,0.15906666666666666,0.20924062247861455,0.0,0.591,15,0.030133333333333335,0.07044842760758363,0.0,0.25,15,0.041666666666666664,0.1308170296180709,0.0,0.5,15,0.20359999999999998,0.3532598800559481,0.0,0.963,15,0.075,0.2579105603554402,0.0,1.0,15,0.5534666666666667,0.3302654487933406,0.0,1.0,15
181,0.7682142857142857,0.21131171963983172,0.082,0.932,14,0.19942857142857146,0.2231062921174963,0.023,0.918,14,0.11678571428571428,0.23489676245318708,0.0,0.844,14,0.2322142857142857,0.32398176078088303,0.0,1.0,14,0.12328571428571429,0.14308869146922,0.0,0.444,14,0.13192857142857142,0.2652625591272264,0.0,1.0,14,0.1977857142857143,0.2687936522176955,0.0,0.714,14,0.11021428571428572,0.2787869819749145,0.0,1.0,14,0.5319285714285714,0.31090326575856464,0.0,1.0,14
182,0.27615,0.3105506611776808,0.0,0.818,20,0.69935,0.31062742533205445,0.136,1.0,20,0.69985,0.36328476216468625,0.0,1.0,20,0.28275,0.34345931728747575,0.0,0.882,20,0.09490000000000001,0.22870962974226097,0.0,1.0,20,0.10035000000000001,0.12751977142883827,0.0,0.333,20,0.26480000000000004,0.3420242527565614,0.0,1.0,20,0.17355,0.21182725708016248,0.0,0.643,20,0.22585000000000002,0.15888734009387048,0.0,0.6,20
183,0.2531818181818182,0.23971460303680062,0.0,0.857,33,0.7237878787878789,0.2429537967360972,0.143,1.0,33,0.7707272727272727,0.28233338811669895,0.0,1.0,33,0.3010909090909091,0.28598900368243657,0.0,0.944,33,0.078,0.12755831999520847,0.0,0.533,33,0.191,0.24507600861773476,0.0,1.0,33,0.2056969696969697,0.2791296164921062,0.0,1.0,33,0.19387878787878787,0.2276618596701803,0.0,0.75,33,0.35921212121212126,0.16708769358778297,0.0,0.667,33
184,0.6725714285714286,0.2507745145401684,0.122,0.886,21,0.27466666666666667,0.27379250050600973,0.028,0.857,21,0.12280952380952381,0.16976030721214516,0.0,0.524,21,0.2307142857142857,0.32051336054166957,0.0,0.976,21,0.05819047619047619,0.12743414732622457,0.0,0.444,21,0.07828571428571428,0.22743221910211908,0.0,1.0,21,0.23528571428571426,0.36693979654122316,0.0,1.0,21,0.009714285714285715,0.03692985629154662,0.0,0.167,21,0.5864285714285714,0.29466617916357,0.0,1.0,21
185,0.4499166666666667,0.3319245418994376,0.0,0.818,12,0.5164166666666666,0.33759913246693074,0.152,0.977,12,0.5453333333333333,0.39704232275741846,0.0,1.0,12,0.13833333333333334,0.1346175277884674,0.0,0.5,12,0.05241666666666667,0.08524132409420522,0.0,0.25,12,0.3033333333333333,0.37137369891044286,0.0,1.0,12,0.2744166666666667,0.28629179594295473,0.0,0.8,12,0.09575,0.15360109197055033,0.0,0.5,12,0.47574999999999995,0.21080974835144603,0.0,0.75,12
186,0.7622285714285715,0.17779814822602916,0.222,0.978,35,0.18385714285714286,0.18321975600790608,0.022,0.733,35,0.10614285714285714,0.20737180914215594,0.0,0.833,35,0.16594285714285714,0.3015186017924778,0.0,1.0,35,0.1466,0.2569783923166441,0.0,1.0,35,0.06814285714285714,0.20809586914761793,0.0,1.0,35,0.16817142857142858,0.31275497698718097,0.0,1.0,35,0.02697142857142857,0.08094096821841491,0.0,0.333,35,0.6262285714285714,0.2680429164182795,0.0,1.0,35
187,0.8415454545454545,0.04924096594577248,0.761,0.907,11,0.11654545454545455,0.040873863620567205,0.053,0.19,11,0.10909090909090909,0.16854996561581054,0.0,0.5,11,0.056818181818181816,0.15169496905422947,0.0,0.5,11,0.10736363636363637,0.20923253701433375,0.0,0.571,11,0.11772727272727272,0.1991401973028504,0.0,0.5,11,0.07272727272727274,0.1555050423035156,0.0,0.5,11,0.030272727272727274,0.1004032777443953,0.0,0.333,11,0.6938181818181818,0.1980791852678207,0.5,1.0,11
188,0.43746666666666667,0.26965000242819176,0.057,0.826,15,0.5327333333333333,0.27400377126358433,0.109,0.913,15,0.5441333333333332,0.3661587997941148,0.0,1.0,15,0.25753333333333334,0.24469160376355573,0.0,0.8,15,0.08286666666666666,0.16362451207683082,0.0,0.571,15,0.1484,0.20075137430591677,0.0,0.5,15,0.19499999999999998,0.32312558372425865,0.0,1.0,15,0.16426666666666667,0.22192484785448902,0.0,0.556,15,0.24800000000000003,0.19802452950509514,0.0,0.667,15
189,0.39633333333333337,0.24912340433655628,0.022,0.825,18,0.5710555555555555,0.26208002195607494,0.089,0.978,18,0.298,0.42411582768639705,0.0,1.0,18,0.10233333333333333,0.2460506882259641,0.0,1.0,18,0.06383333333333334,0.1331722679133177,0.0,0.385,18,0.11616666666666668,0.155611223699245,0.0,0.5,18,0.12016666666666669,0.21781650399307373,0.0,0.789,18,0.10233333333333333,0.24490478341832456,0.0,1.0,18,0.18322222222222223,0.29665419669760396,0.0,1.0,18
190,0.8627428571428571,0.07764335616330945,0.625,0.977,35,0.105,0.0700487225394708,0.023,0.312,35,0.10388571428571429,0.2133311112454301,0.0,0.9,35,0.10622857142857142,0.197854237153678,0.0,0.727,35,0.1004,0.16988217370041056,0.0,0.5,35,0.15234285714285714,0.24240825345795844,0.0,1.0,35,0.04285714285714286,0.13565898917704577,0.0,0.6,35,0.062371428571428564,0.13157978695884276,0.0,0.5,35,0.6511428571428571,0.2928274077956203,0.0,1.0,35
191,0.7485666666666667,0.20144250199298905,0.135,0.943,30,0.2102,0.21355099528264182,0.019,0.865,30,0.3378333333333333,0.3234054872685408,0.0,1.0,30,0.15773333333333334,0.2884308239940473,0.0,1.0,30,0.07183333333333333,0.13824118936403001,0.0,0.6,30,0.2452,0.31072122997732343,0.0,1.0,30,0.05910000000000001,0.1475878113834795,0.0,0.667,30,0.22860000000000003,0.260554660358403,0.0,1.0,30,0.07846666666666667,0.15289589276036328,0.0,0.714,30
