,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
161,0.39280000000000004,0.255035347690136,0.0,0.831,15,0.5727333333333333,0.25878961854500016,0.153,1.0,15,0.6794,0.26392255357531363,0.2,1.0,15,0.24693333333333334,0.2539402254374799,0.053,1.0,15,0.059866666666666665,0.11334263267170205,0.0,0.333,15,0.22766666666666666,0.25982814833398377,0.0,1.0,15,0.15246666666666667,0.2602830510553207,0.0,0.75,15,0.2638666666666667,0.30299218911824555,0.0,1.0,15,0.3655333333333333,0.23043898066413113,0.0,0.842,15
162,0.8089999999999999,0.10357391348962126,0.625,0.932,10,0.1608,0.11299439514123404,0.023,0.344,10,0.3837,0.3509609190019121,0.0,1.0,10,0.1586,0.20554977769657432,0.0,0.5,10,0.1361,0.1956280200334866,0.0,0.5,10,0.1453,0.20194721532563348,0.0,0.5,10,0.0833,0.1799691640253963,0.0,0.5,10,0.2678,0.38452649092386626,0.0,1.0,10,0.3129,0.31336079666877426,0.0,1.0,10
163,0.7190909090909091,0.23721992097859507,0.042,0.952,11,0.22054545454545457,0.25867715926860013,0.024,0.958,11,0.2351818181818182,0.35574367687474595,0.0,0.935,11,0.13954545454545456,0.2476244590650785,0.0,0.786,11,0.09654545454545455,0.16465804786670077,0.0,0.5,11,0.3184545454545455,0.262291579596587,0.0,0.731,11,0.10381818181818181,0.1755874814340807,0.0,0.5,11,0.18854545454545454,0.22393899331575268,0.0,0.667,11,0.43218181818181817,0.3408527007907721,0.0,1.0,11
164,0.22777272727272727,0.21830318188423004,0.0,0.696,22,0.7454090909090909,0.22891392832260463,0.239,1.0,22,0.7885454545454545,0.218817324828318,0.182,1.0,22,0.18500000000000003,0.1909791811141927,0.0,0.833,22,0.03118181818181818,0.07286689519654597,0.0,0.308,22,0.24449999999999997,0.19368451274221818,0.0,0.625,22,0.1660909090909091,0.19384011798900488,0.0,0.5,22,0.26281818181818184,0.19475494647759056,0.0,0.636,22,0.24281818181818185,0.12540397060761613,0.0,0.462,22
165,0.4729285714285715,0.33559555885154246,0.0,0.905,14,0.49785714285714283,0.33289033933410866,0.071,1.0,14,0.6849285714285714,0.3629597274302808,0.0,1.0,14,0.2754285714285714,0.33747175706003424,0.0,0.976,14,0.055142857142857146,0.12158305622264791,0.0,0.375,14,0.18285714285714286,0.21298712750660892,0.0,0.5,14,0.18050000000000002,0.321556730250248,0.0,1.0,14,0.18742857142857144,0.26804870805528963,0.0,1.0,14,0.17507142857142857,0.19412425215496715,0.0,0.571,14
166,0.75492,0.24824566461471184,0.054,0.977,25,0.21111999999999997,0.25459171890172183,0.0,0.946,25,0.359,0.3140295899009094,0.0,0.971,25,0.17131999999999997,0.28607643500761587,0.0,0.886,25,0.10692,0.22018059254469577,0.0,1.0,25,0.12236000000000001,0.281885449547625,0.0,1.0,25,0.17356000000000002,0.300929404789008,0.0,1.0,25,0.23260000000000003,0.2717271916217931,0.0,0.8,25,0.38176000000000004,0.3153387437872697,0.0,1.0,25
167,0.576,0.1465302395791091,0.41,0.864,10,0.3702,0.15954713688715597,0.068,0.545,10,0.3409,0.3769257073866001,0.0,1.0,10,0.20929999999999999,0.33555594002921313,0.0,1.0,10,0.1323,0.2105353229798321,0.0,0.567,10,0.1638,0.17857758973498206,0.0,0.5,10,0.0393,0.08660517048973206,0.0,0.25,10,0.21869999999999998,0.1967779628583106,0.0,0.52,10,0.09259999999999999,0.16830408986910173,0.0,0.471,10
168,0.6093157894736843,0.29623096331364646,0.02,0.902,19,0.3393684210526316,0.3038485021860429,0.043,0.94,19,0.3984736842105263,0.33239072864811986,0.0,0.978,19,0.14457894736842106,0.1647318750068573,0.0,0.533,19,0.10452631578947369,0.19062393705963834,0.0,0.605,19,0.18410526315789472,0.31023967343130093,0.0,1.0,19,0.26721052631578945,0.32968850263836896,0.0,1.0,19,0.11978947368421052,0.16544605664934633,0.0,0.5,19,0.35689473684210526,0.2929383504988421,0.0,1.0,19
169,0.46164285714285713,0.24399703880386528,0.057,0.826,14,0.5080714285714286,0.24823669358891334,0.109,0.917,14,0.4785,0.3868553198051417,0.0,1.0,14,0.2775,0.2792186212657359,0.0,0.8,14,0.21207142857142855,0.22651590682324288,0.0,0.75,14,0.1232142857142857,0.17716275809871232,0.0,0.5,14,0.12785714285714286,0.22027425462987552,0.0,0.714,14,0.2215,0.2936774132903705,0.0,1.0,14,0.26971428571428574,0.20952746417059087,0.0,0.667,14
170,0.6323333333333333,0.24267516991904653,0.15,0.9,15,0.3236,0.25608252018218103,0.025,0.85,15,0.4588,0.33243994087009804,0.0,1.0,15,0.12273333333333333,0.1465403243706887,0.0,0.5,15,0.16306666666666667,0.19413267431860934,0.0,0.5,15,0.21886666666666665,0.2971865375403773,0.0,1.0,15,0.1582,0.2816015929338063,0.0,1.0,15,0.15913333333333332,0.22865440755699,0.0,0.667,15,0.31033333333333335,0.26340725303677753,0.0,0.8,15
171,0.4384545454545455,0.29141289046175145,0.019,0.927,11,0.5233636363636364,0.29722424959187727,0.049,0.944,11,0.620909090909091,0.30348161543838353,0.0,1.0,11,0.19881818181818184,0.22877535626977755,0.0,0.794,11,0.07145454545454545,0.16602190435985464,0.0,0.5,11,0.13745454545454547,0.17827022389415662,0.0,0.5,11,0.08963636363636364,0.1557294273586548,0.0,0.5,11,0.2903636363636364,0.305430932528869,0.0,0.833,11,0.25054545454545457,0.19196268576802297,0.0,0.571,11
172,0.3093529411764706,0.2801387917569768,0.0,0.844,17,0.6599411764705883,0.2904602964667106,0.154,1.0,17,0.7374117647058823,0.27415074749659385,0.0,1.0,17,0.2188235294117647,0.21046681308882098,0.0,0.714,17,0.14852941176470588,0.26127670142184967,0.0,0.846,17,0.2804705882352941,0.3374631679248601,0.0,1.0,17,0.11723529411764705,0.24993162300211347,0.0,1.0,17,0.23558823529411765,0.24326016392525343,0.0,0.667,17,0.30976470588235294,0.16977357325706077,0.0,0.6,17
173,0.5863999999999999,0.22121056549295803,0.216,0.932,15,0.38393333333333335,0.22037483219883952,0.045,0.73,15,0.3842666666666667,0.3786501337772427,0.0,0.938,15,0.1126,0.14854571206005435,0.0,0.435,15,0.12066666666666667,0.16750167021199974,0.0,0.565,15,0.17866666666666667,0.2609131400805001,0.0,1.0,15,0.08053333333333333,0.12831538526317918,0.0,0.333,15,0.25326666666666664,0.2728943978555668,0.0,0.714,15,0.046000000000000006,0.06211970011886039,0.0,0.167,15
174,0.6476842105263159,0.2671553964417586,0.022,0.932,19,0.31926315789473686,0.2793826213686295,0.0,0.978,19,0.5282631578947369,0.3940152058691902,0.0,1.0,19,0.2148421052631579,0.2951653516172276,0.0,0.864,19,0.03426315789473684,0.06534595295235553,0.0,0.2,19,0.3374736842105263,0.29841532735826287,0.0,1.0,19,0.13542105263157894,0.2102528413837528,0.0,0.667,19,0.164,0.2240575322942252,0.0,0.667,19,0.20552631578947367,0.2520300617918101,0.0,1.0,19
175,0.5573684210526316,0.26287052379584475,0.0,0.935,19,0.4136842105263158,0.26471075464689947,0.065,1.0,19,0.5163157894736843,0.29642481764288875,0.091,1.0,19,0.13889473684210527,0.22639343697221787,0.0,0.923,19,0.04052631578947369,0.09899964557795854,0.0,0.4,19,0.21021052631578946,0.26539898244537585,0.0,1.0,19,0.14147368421052633,0.21225335187015767,0.0,0.667,19,0.2927894736842105,0.2898128857934543,0.0,1.0,19,0.06984210526315789,0.09687521363870048,0.0,0.282,19
176,0.432,0.2903663203610226,0.0,0.795,11,0.5361818181818182,0.2869169978170754,0.179,0.98,11,0.5852727272727273,0.36806197600651197,0.0,1.0,11,0.18163636363636362,0.21234418886669482,0.0,0.654,11,0.2110909090909091,0.2846508227795783,0.0,0.806,11,0.35000000000000003,0.3838981635798744,0.0,1.0,11,0.05709090909090909,0.1284254293708645,0.0,0.4,11,0.09954545454545456,0.22286110635836107,0.0,0.667,11,0.12918181818181818,0.16538489542991414,0.0,0.464,11
177,0.40791666666666665,0.23755208360324356,0.075,0.824,12,0.5596666666666666,0.25010337256761844,0.118,0.925,12,0.6146666666666666,0.3291670847715028,0.0,1.0,12,0.21433333333333335,0.2860372936058047,0.0,0.812,12,0.06458333333333334,0.15136978102005896,0.0,0.5,12,0.18141666666666667,0.18329085596065037,0.0,0.5,12,0.17808333333333334,0.23540775392085242,0.0,0.5,12,0.21583333333333332,0.2316889895501896,0.0,0.526,12,0.21691666666666667,0.18559509120337175,0.0,0.5,12
178,0.3468421052631579,0.3137428641345037,0.0,0.925,19,0.6107368421052631,0.33571959895544823,0.039,1.0,19,0.6915263157894737,0.34842986994373176,0.0,1.0,19,0.1843157894736842,0.20370404802380965,0.0,0.814,19,0.06021052631578948,0.15510912966444998,0.0,0.667,19,0.32163157894736844,0.31819232662832425,0.0,1.0,19,0.11873684210526317,0.2521775922077453,0.0,1.0,19,0.19889473684210526,0.22924608193352258,0.0,0.75,19,0.19021052631578947,0.1943612269710901,0.0,0.561,19
179,0.13953333333333334,0.22132730223052843,0.0,0.875,30,0.8431,0.2355632062481979,0.062,1.0,30,0.8939666666666667,0.18287295068422235,0.25,1.0,30,0.3678,0.30329994258557613,0.0,0.932,30,0.09306666666666666,0.22237603029682562,0.0,1.0,30,0.23883333333333334,0.2012579547938816,0.0,0.667,30,0.3007666666666667,0.32079423884814534,0.0,1.0,30,0.15833333333333333,0.2574217434930245,0.0,1.0,30,0.40626666666666666,0.18744432430096056,0.071,0.667,30
180,0.7024583333333334,0.26176673638062253,0.0,0.943,24,0.2512916666666667,0.2605449938889245,0.019,0.878,24,0.3805,0.3554844826308236,0.0,1.0,24,0.17616666666666667,0.323966539692882,0.0,1.0,24,0.07245833333333333,0.14357000388135663,0.0,0.6,24,0.22908333333333333,0.302073546568103,0.0,1.0,24,0.059208333333333335,0.14940635548051837,0.0,0.667,24,0.16679166666666667,0.24589428254517384,0.0,1.0,24,0.09995833333333333,0.1843874651890431,0.0,0.714,24
181,0.26793333333333336,0.2713722974246336,0.0,0.84,15,0.7092666666666666,0.2743046967637752,0.14,0.981,15,0.8648666666666667,0.15402034497645647,0.571,1.0,15,0.23053333333333334,0.21990090841970056,0.0,0.684,15,0.11906666666666667,0.2609385441239447,0.0,1.0,15,0.18506666666666668,0.1890050893746616,0.0,0.6,15,0.09240000000000001,0.1797831233140959,0.0,0.6,15,0.23833333333333334,0.1925174079945821,0.0,0.556,15,0.16299999999999998,0.12809092752527682,0.0,0.395,15
182,0.28650000000000003,0.2800191461707971,0.0,0.778,10,0.6867,0.28287062217361647,0.194,0.977,10,0.7076,0.3145272289926228,0.211,1.0,10,0.2503,0.24144658944693245,0.0,0.71,10,0.1052,0.1552358778690602,0.0,0.423,10,0.21030000000000001,0.27588284550592207,0.0,0.8,10,0.23600000000000004,0.3520855325375103,0.0,0.933,10,0.1634,0.15929999651252003,0.0,0.429,10,0.2556,0.1805025084467126,0.065,0.649,10
183,0.3991818181818182,0.325809090782261,0.0,0.902,11,0.572,0.33607201609178944,0.049,1.0,11,0.6509090909090909,0.3720702768417425,0.0,1.0,11,0.10736363636363637,0.14767211837532007,0.0,0.5,11,0.03827272727272728,0.06744789234526297,0.0,0.167,11,0.3450909090909091,0.36531916307400425,0.0,1.0,11,0.07890909090909091,0.21564297092437515,0.0,0.714,11,0.21809090909090909,0.31086185180734366,0.0,1.0,11,0.20281818181818181,0.26043763867068764,0.0,0.75,11
184,0.628909090909091,0.2843137191714303,0.128,0.911,11,0.32436363636363635,0.3045558315735467,0.044,0.851,11,0.41981818181818187,0.37813828639317076,0.0,1.0,11,0.2671818181818182,0.25246378678211184,0.0,0.75,11,0.08518181818181819,0.13521229099591367,0.0,0.438,11,0.3210909090909091,0.3039639631750628,0.0,1.0,11,0.06172727272727272,0.08931303478114591,0.0,0.25,11,0.2299090909090909,0.321897640421751,0.0,1.0,11,0.26236363636363635,0.18181159078962633,0.0,0.5,11
185,0.8045,0.20725448867738208,0.118,0.93,14,0.15328571428571428,0.21464081932074644,0.024,0.882,14,0.18564285714285716,0.25922357654612094,0.0,0.933,14,0.06964285714285715,0.1317343522413177,0.0,0.433,14,0.04285714285714286,0.09972489631508746,0.0,0.3,14,0.17735714285714285,0.23088645465911364,0.0,0.5,14,0.0595,0.15475178636970685,0.0,0.5,14,0.31192857142857144,0.37842537406503773,0.0,1.0,14,0.2940714285714286,0.3461939128215938,0.0,1.0,14
186,0.5721,0.28610893418805056,0.0,0.915,10,0.3761,0.28659939133067097,0.043,0.975,10,0.39039999999999997,0.38455405630707135,0.0,1.0,10,0.15309999999999999,0.2259131839151196,0.0,0.711,10,0.04290000000000001,0.12580271150584244,0.0,0.4,10,0.2799,0.380172899262077,0.0,1.0,10,0.0,0.0,0.0,0.0,10,0.3215,0.3780212369107794,0.0,1.0,10,0.2204,0.18788956567326695,0.0,0.5,10
187,0.3924081632653061,0.29366271173798375,0.0,0.943,49,0.5852244897959183,0.30148758026562517,0.029,1.0,49,0.6707551020408162,0.3077511528960428,0.0,1.0,49,0.18793877551020408,0.1766465878719505,0.0,0.81,49,0.05012244897959184,0.10477647490671535,0.0,0.478,49,0.16848979591836735,0.19999438767635663,0.0,0.667,49,0.20304081632653062,0.2900036608377896,0.0,1.0,49,0.23024489795918368,0.31011829265971536,0.0,1.0,49,0.20124489795918368,0.18219432512798944,0.0,0.833,49
188,0.5200344827586206,0.2821457934623036,0.0,0.938,29,0.4581034482758621,0.2813438852603678,0.031,0.981,29,0.5582413793103448,0.3353996182777892,0.0,1.0,29,0.15527586206896551,0.20665929458751392,0.0,0.727,29,0.12317241379310345,0.19162855978717885,0.0,0.643,29,0.20806896551724138,0.2728453160720613,0.0,1.0,29,0.16448275862068967,0.29686235635507857,0.0,1.0,29,0.12268965517241379,0.21509866564112184,0.0,1.0,29,0.26986206896551723,0.25144208707515403,0.0,0.698,29
189,0.4553275862068965,0.2701946918545072,0.0,0.907,58,0.5105344827586207,0.2786814326347233,0.065,1.0,58,0.5860689655172413,0.32772350680825535,0.0,1.0,58,0.14155172413793105,0.2111681937451916,0.0,1.0,58,0.10536206896551724,0.21181129455462816,0.0,1.0,58,0.1765,0.2098322011312347,0.0,1.0,58,0.1940862068965517,0.298901455595803,0.0,1.0,58,0.17712068965517241,0.22843971738011984,0.0,0.844,58,0.19074137931034485,0.15954535848970347,0.0,0.55,58
190,0.5979333333333333,0.2811754578465875,0.044,0.958,15,0.38766666666666666,0.2831495482367342,0.042,0.933,15,0.39653333333333335,0.3785543679893411,0.0,0.976,15,0.09033333333333333,0.1313374425269649,0.0,0.5,15,0.03386666666666667,0.08936671373509,0.0,0.333,15,0.11793333333333335,0.19021809537876203,0.0,0.5,15,0.1762,0.29197974489435297,0.0,1.0,15,0.2774,0.37849887714496594,0.0,1.0,15,0.2374,0.288815017417229,0.0,1.0,15
191,0.18912500000000002,0.25372527794184535,0.0,0.773,16,0.783125,0.26848832997605937,0.182,1.0,16,0.741625,0.3526841599316117,0.0,1.0,16,0.29625,0.301150792793245,0.0,0.846,16,0.046,0.06277897737300281,0.0,0.143,16,0.162125,0.19932950107798897,0.0,0.667,16,0.3990625,0.3181164291576278,0.0,1.0,16,0.154125,0.18394704854024344,0.0,0.5,16,0.4134375,0.22518554386697798,0.0,0.778,16
192,0.8189583333333333,0.1165106746991046,0.418,0.943,24,0.134875,0.11909853885132989,0.019,0.564,24,0.1125,0.18556939402821795,0.0,0.667,24,0.07637500000000001,0.21550462771183682,0.0,1.0,24,0.12870833333333334,0.25622535583156963,0.0,0.857,24,0.12433333333333334,0.24176356877827104,0.0,1.0,24,0.08333333333333333,0.2184227386368534,0.0,0.941,24,0.17475,0.32710299534736365,0.0,1.0,24,0.556375,0.3466450148269088,0.0,1.0,24
193,0.8711333333333333,0.06042807609838644,0.738,0.951,15,0.09313333333333333,0.04783583036455693,0.024,0.162,15,0.1024,0.18651112567351044,0.0,0.5,15,0.03333333333333333,0.0879664438186246,0.0,0.25,15,0.082,0.19873061450832666,0.0,0.706,15,0.19286666666666666,0.30177874266390853,0.0,1.0,15,0.05,0.10350983390135313,0.0,0.25,15,0.038066666666666665,0.12909158801114073,0.0,0.5,15,0.47746666666666665,0.3359755234848997,0.0,1.0,15
194,0.3445882352941177,0.31633962343174965,0.0,0.892,17,0.634764705882353,0.31409483627794743,0.081,1.0,17,0.558470588235294,0.3366120017258481,0.0,0.977,17,0.16723529411764707,0.23863584428260265,0.0,0.946,17,0.030647058823529413,0.09435235899042918,0.0,0.367,17,0.18476470588235294,0.2629680421200846,0.0,0.714,17,0.23270588235294118,0.3399245807355439,0.0,1.0,17,0.08411764705882352,0.13104526047941473,0.0,0.4,17,0.2831764705882353,0.1942862692311649,0.0,0.706,17
195,0.31807692307692303,0.2938836490692931,0.0,0.857,39,0.6587948717948718,0.30254935912979813,0.071,1.0,39,0.7095384615384616,0.3305665667618683,0.0,1.0,39,0.2721794871794872,0.26587540332732357,0.0,0.941,39,0.054230769230769235,0.10362291494657105,0.0,0.333,39,0.1936923076923077,0.2181104444814664,0.0,0.8,39,0.2805641025641026,0.318464969144488,0.0,1.0,39,0.20097435897435897,0.2803288001032741,0.0,1.0,39,0.2978461538461538,0.18965904844185646,0.0,0.75,39
196,0.5147118644067796,0.2934509916697868,0.0,0.913,59,0.4519491525423729,0.2991777480966223,0.0,1.0,59,0.4703728813559322,0.36664240298374184,0.0,1.0,59,0.21157627118644068,0.23756133170991287,0.0,1.0,59,0.11764406779661017,0.23620416086672552,0.0,1.0,59,0.16528813559322034,0.21132064628536434,0.0,1.0,59,0.12993220338983053,0.2653809145495025,0.0,1.0,59,0.1556949152542373,0.23352923868014294,0.0,1.0,59,0.2221864406779661,0.2201209287215796,0.0,1.0,59
197,0.6184000000000001,0.2716092781920382,0.227,0.921,10,0.3507,0.28779199664572563,0.026,0.75,10,0.2592,0.30950562730479286,0.0,1.0,10,0.21070000000000003,0.31639147691849523,0.0,0.909,10,0.0414,0.09086400093913247,0.0,0.286,10,0.139,0.218252656850317,0.0,0.667,10,0.3458,0.38977537690886077,0.0,1.0,10,0.0988,0.1700652162488784,0.0,0.455,10,0.39239999999999997,0.32489971102206633,0.0,1.0,10
198,0.4485454545454546,0.2504629168704875,0.057,0.769,11,0.5304545454545454,0.26287881757051623,0.179,0.914,11,0.5277272727272727,0.38048602889175603,0.0,1.0,11,0.24290909090909088,0.24550578589738148,0.0,0.5,11,0.0871818181818182,0.20119533701446374,0.0,0.667,11,0.2727272727272727,0.3335560195556635,0.0,1.0,11,0.07581818181818183,0.20237233910879135,0.0,0.667,11,0.23109090909090907,0.3581701982425267,0.0,1.0,11,0.18654545454545454,0.16875684497901922,0.0,0.444,11
199,0.3650909090909091,0.2762717700183841,0.0,0.854,11,0.582,0.2879614557540644,0.098,1.0,11,0.6855454545454546,0.3028697289715047,0.062,1.0,11,0.1789090909090909,0.1517461396843126,0.0,0.522,11,0.12845454545454546,0.11540915356795893,0.0,0.286,11,0.21336363636363637,0.17595583123458722,0.0,0.455,11,0.056363636363636366,0.1173356490818308,0.0,0.375,11,0.19727272727272727,0.18044339328946954,0.0,0.5,11,0.25281818181818183,0.19321895258065042,0.0,0.6,11
200,0.7226666666666667,0.18047398607312579,0.167,0.952,39,0.22756410256410256,0.1845676020597723,0.024,0.767,39,0.1688205128205128,0.26188736749290076,0.0,1.0,39,0.1813076923076923,0.2914366550155277,0.0,1.0,39,0.1345128205128205,0.19630439196562377,0.0,0.733,39,0.07723076923076923,0.14532893027786484,0.0,0.5,39,0.15264102564102563,0.25975296839188206,0.0,1.0,39,0.11889743589743589,0.21260969860432233,0.0,1.0,39,0.49033333333333334,0.2822994242152837,0.0,1.0,39
201,0.5282307692307693,0.30969612898402893,0.049,0.909,13,0.41915384615384615,0.30509748337043746,0.053,0.878,13,0.47223076923076923,0.42806174668423597,0.0,1.0,13,0.20276923076923078,0.24164373012286564,0.0,0.771,13,0.16246153846153846,0.19129454399982912,0.0,0.545,13,0.20676923076923076,0.2572635334458144,0.0,0.75,13,0.10369230769230768,0.21810982883835708,0.0,0.75,13,0.21200000000000002,0.21562196857772478,0.0,0.667,13,0.18576923076923077,0.23868429422082282,0.0,0.667,13
202,0.6014999999999999,0.2647691866932824,0.0,0.907,10,0.35609999999999997,0.26556583197224587,0.047,0.977,10,0.6205999999999999,0.31666182452438296,0.0,1.0,10,0.12589999999999998,0.20772174229536547,0.0,0.643,10,0.1671,0.1722346267934142,0.0,0.462,10,0.11839999999999999,0.16466410254413882,0.0,0.429,10,0.0202,0.046962869494006756,0.0,0.143,10,0.2305,0.3104749945200454,0.0,1.0,10,0.2886,0.3123645306368827,0.0,1.0,10
203,0.42056,0.29127826375954574,0.0,0.93,50,0.55314,0.2973114226544556,0.047,0.981,50,0.6083,0.30349651176423964,0.0,1.0,50,0.25206,0.26399485229984376,0.0,0.917,50,0.0874,0.19022671758097667,0.0,1.0,50,0.18258,0.22468218733607356,0.0,1.0,50,0.27262000000000003,0.29483678570368665,0.0,1.0,50,0.11864000000000001,0.190763424381176,0.0,1.0,50,0.3555,0.2116747842462921,0.0,0.742,50
204,0.26499999999999996,0.24579063139745302,0.0,0.767,30,0.7041666666666667,0.2574381858626064,0.186,1.0,30,0.7450666666666667,0.2670795998268647,0.0,1.0,30,0.21536666666666668,0.23881337156194082,0.0,0.838,30,0.023500000000000004,0.07513791916570305,0.0,0.312,30,0.3138666666666667,0.3179183080206496,0.0,1.0,30,0.27523333333333333,0.3091297778283902,0.0,1.0,30,0.1572333333333333,0.18353458441983334,0.0,0.5,30,0.32356666666666667,0.18126008810609656,0.0,0.681,30
205,0.8246111111111111,0.14359651364207537,0.222,0.953,36,0.14841666666666667,0.14503977287036032,0.034,0.75,36,0.14547222222222222,0.20442511533022986,0.0,0.8,36,0.12933333333333333,0.22467156982073697,0.0,1.0,36,0.10380555555555555,0.2551692793247477,0.0,1.0,36,0.21936111111111112,0.3052794647324015,0.0,1.0,36,0.12802777777777777,0.23548885155427043,0.0,1.0,36,0.15905555555555556,0.2878662332646333,0.0,1.0,36,0.5653333333333334,0.26983222300427456,0.0,1.0,36
206,0.42928571428571427,0.25522883505152444,0.048,0.738,14,0.5397857142857143,0.25923798943217247,0.209,0.929,14,0.5557857142857142,0.37149328155669015,0.0,1.0,14,0.22721428571428573,0.20943887618382329,0.0,0.741,14,0.14721428571428571,0.1817678902723634,0.0,0.5,14,0.12928571428571428,0.159471930769326,0.0,0.5,14,0.20057142857142857,0.22646810415111926,0.0,0.75,14,0.09992857142857144,0.14452014194765872,0.0,0.429,14,0.2555714285714286,0.22903769064558727,0.0,0.613,14
207,0.46006060606060606,0.2530735984098721,0.026,0.907,33,0.511969696969697,0.2550833791195151,0.047,0.974,33,0.4292727272727273,0.3981102448386057,0.0,1.0,33,0.25803030303030305,0.31126279942040985,0.0,1.0,33,0.11893939393939393,0.20831000626979304,0.0,0.806,33,0.26,0.28731591932922895,0.0,1.0,33,0.09606060606060605,0.22065696502064286,0.0,1.0,33,0.13466666666666666,0.2086756853748579,0.0,0.6,33,0.21293939393939396,0.2667707278022108,0.0,1.0,33
208,0.5523,0.30309296337005986,0.041,0.921,10,0.414,0.30039788429496117,0.053,0.939,10,0.5616,0.364757819198803,0.0,1.0,10,0.19140000000000001,0.2341330106299978,0.0,0.556,10,0.0,0.0,0.0,0.0,10,0.4486,0.2960030780620739,0.091,1.0,10,0.1469,0.21720162164321988,0.0,0.636,10,0.2435,0.18605151616331073,0.0,0.5,10,0.2474,0.20020667099552683,0.0,0.556,10
209,0.7820909090909091,0.11363842179954324,0.558,0.897,11,0.15418181818181817,0.08113053454996852,0.07,0.293,11,0.37863636363636366,0.3473667435801167,0.0,1.0,11,0.1318181818181818,0.1639053496270443,0.0,0.5,11,0.04772727272727273,0.1582934559033259,0.0,0.525,11,0.23245454545454544,0.13870282162693276,0.0,0.444,11,0.04645454545454546,0.0828146890791285,0.0,0.2,11,0.3649090909090909,0.19747731745466596,0.0,0.636,11,0.1320909090909091,0.20466042829304085,0.0,0.667,11
210,0.7417647058823529,0.2226986555335945,0.023,0.905,17,0.21688235294117647,0.22280846100208504,0.023,0.953,17,0.23005882352941176,0.3251377536114953,0.0,1.0,17,0.18923529411764706,0.258765707110642,0.0,0.795,17,0.05435294117647059,0.11959616485096344,0.0,0.375,17,0.26876470588235296,0.35230606888963834,0.0,1.0,17,0.29864705882352943,0.44304795750241177,0.0,1.0,17,0.11247058823529411,0.22546178103146963,0.0,0.8,17,0.45323529411764707,0.30020608117836417,0.0,1.0,17
211,0.636,0.28265369467090135,0.113,0.932,10,0.3234,0.25596883490855765,0.045,0.736,10,0.354,0.29271867419456216,0.0,0.923,10,0.11410000000000001,0.20149135630757628,0.0,0.55,10,0.0675,0.21345374206136564,0.0,0.675,10,0.09090000000000001,0.08437805138515321,0.0,0.25,10,0.17250000000000001,0.25637570087666267,0.0,0.714,10,0.2218,0.2120680184385294,0.0,0.684,10,0.2149,0.21794313733428525,0.0,0.542,10
212,0.7763529411764706,0.2045195409907298,0.196,0.976,17,0.1853529411764706,0.20641521902965107,0.023,0.783,17,0.16388235294117648,0.3129155002458613,0.0,1.0,17,0.21741176470588233,0.3249977036117966,0.0,1.0,17,0.04635294117647059,0.1038682706463279,0.0,0.3,17,0.18564705882352942,0.27635754494324705,0.0,1.0,17,0.18335294117647058,0.33155673367775057,0.0,1.0,17,0.09805882352941177,0.19822697551930066,0.0,0.667,17,0.2377058823529412,0.330888531968449,0.0,1.0,17
213,0.703,0.21755137324319515,0.023,0.955,21,0.2614761904761905,0.2150757120289548,0.023,0.886,21,0.1933333333333333,0.27847591158542484,0.0,1.0,21,0.2644761904761905,0.3471173604197317,0.0,0.947,21,0.030952380952380953,0.07822434160188003,0.0,0.25,21,0.09733333333333334,0.13537035618381646,0.0,0.4,21,0.14600000000000002,0.2609459714193726,0.0,0.9,21,0.13895238095238097,0.2111424817961739,0.0,0.667,21,0.22552380952380952,0.23075346563976434,0.0,0.667,21
214,0.8830714285714285,0.04663848573494164,0.757,0.93,14,0.08750000000000001,0.05259240951374579,0.026,0.216,14,0.0375,0.07642869980476022,0.0,0.2,14,0.03214285714285715,0.08229202890911139,0.0,0.25,14,0.10107142857142858,0.2029037150532675,0.0,0.615,14,0.10550000000000001,0.18189293131273263,0.0,0.5,14,0.060714285714285714,0.14435342769713538,0.0,0.5,14,0.08571428571428573,0.16574838603294897,0.0,0.5,14,0.49400000000000005,0.337157119273675,0.0,1.0,14
215,0.7970666666666666,0.13826706387415966,0.364,0.933,15,0.16599999999999998,0.14914183086674818,0.0,0.614,15,0.23973333333333333,0.29396901359221683,0.0,1.0,15,0.11546666666666666,0.2263883725770722,0.0,0.846,15,0.1528,0.24934892362768626,0.0,0.714,15,0.12060000000000001,0.29775632415018255,0.0,1.0,15,0.18173333333333333,0.328279381595848,0.0,1.0,15,0.12853333333333333,0.27293768694040943,0.0,1.0,15,0.5427333333333333,0.3458227181388643,0.0,1.0,15
216,0.8231578947368421,0.12207568834215322,0.447,0.939,19,0.13147368421052633,0.1169227515266443,0.0,0.5,19,0.29078947368421054,0.34754928970137433,0.0,1.0,19,0.11910526315789473,0.2555518853029094,0.0,1.0,19,0.16499999999999998,0.27019211272311,0.0,1.0,19,0.15605263157894736,0.2146113991184507,0.0,0.636,19,0.025473684210526315,0.06620705603639122,0.0,0.25,19,0.11952631578947367,0.2645529496299271,0.0,1.0,19,0.6558421052631579,0.3427375515460278,0.0,1.0,19
