,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.7608181818181818,0.18521815147647822,0.432,0.939,11,0.1889090909090909,0.16331714823952476,0.02,0.5,11,0.1060909090909091,0.19041557422934424,0.0,0.5,11,0.18936363636363637,0.4015525551474608,0.0,1.0,11,0.028181818181818183,0.06292983105303586,0.0,0.167,11,0.09918181818181818,0.3000122724762499,0.0,1.0,11,0.24318181818181817,0.3890629301750086,0.0,1.0,11,0.2510909090909091,0.3982462691715905,0.0,1.0,11,0.4571818181818182,0.42754551060251306,0.0,1.0,11
24,0.5660499999999999,0.22110285175146788,0.171,0.902,20,0.41305,0.2281634859388975,0.073,0.829,20,0.30765000000000003,0.3771126140613842,0.0,1.0,20,0.13374999999999998,0.24371421464709978,0.0,1.0,20,0.12985,0.27278780552309384,0.0,0.8,20,0.22480000000000003,0.3000593976286415,0.0,1.0,20,0.14905,0.28402121399641966,0.0,1.0,20,0.07554999999999999,0.22618610758213664,0.0,1.0,20,0.20475,0.29479928497378116,0.0,0.857,20
25,0.5702,0.22991244710396463,0.163,0.898,10,0.3943,0.2451081620654667,0.061,0.816,10,0.5593,0.3188144880299165,0.143,1.0,10,0.2218,0.19695504281152307,0.0,0.5,10,0.08009999999999999,0.1421082920404952,0.0,0.368,10,0.1346,0.3124886486827251,0.0,1.0,10,0.0458,0.10828850354492853,0.0,0.333,10,0.054900000000000004,0.10970105843711,0.0,0.333,10,0.26749999999999996,0.27265250574474625,0.0,0.714,10
26,0.46335714285714286,0.28737207378450813,0.024,0.848,14,0.5132142857142857,0.29226678502076425,0.109,0.976,14,0.47235714285714286,0.3992413203416348,0.0,1.0,14,0.224,0.2940384590229914,0.0,0.926,14,0.10835714285714286,0.21944181185728664,0.0,0.75,14,0.12942857142857142,0.17325379972998897,0.0,0.5,14,0.16071428571428573,0.2744153024919679,0.0,0.667,14,0.16585714285714287,0.22398140621415505,0.0,0.667,14,0.18285714285714286,0.18469636502310288,0.0,0.5,14
27,0.6672380952380953,0.26412052030287964,0.068,0.977,42,0.30300000000000005,0.2685241507056584,0.0,0.932,42,0.5168571428571428,0.36207926442731153,0.0,1.0,42,0.1460952380952381,0.21920541758524678,0.0,0.76,42,0.08119047619047619,0.15151724333895464,0.0,0.667,42,0.1915952380952381,0.2775703874277139,0.0,1.0,42,0.15095238095238095,0.26634645990046474,0.0,1.0,42,0.1696904761904762,0.2618639088082836,0.0,1.0,42,0.2224761904761905,0.2681959820450962,0.0,1.0,42
28,0.4875238095238095,0.32525276617541915,0.026,0.949,21,0.4785714285714286,0.3274711546729836,0.041,0.947,21,0.5611428571428572,0.4140160969955499,0.0,1.0,21,0.21733333333333332,0.28354617495803636,0.0,0.8,21,0.10385714285714286,0.209221960060192,0.0,0.852,21,0.13842857142857143,0.257768805604668,0.0,1.0,21,0.19857142857142857,0.3641037724919328,0.0,1.0,21,0.1384761904761905,0.2690681361751367,0.0,1.0,21,0.2895238095238095,0.26121420693515485,0.0,1.0,21
29,0.47989999999999994,0.2732757866250787,0.021,0.762,10,0.4963,0.26455163327159154,0.226,0.936,10,0.4083,0.32163991253159696,0.0,0.769,10,0.1199,0.18647338207428485,0.0,0.615,10,0.1998,0.37640840703800565,0.0,1.0,10,0.2056,0.32334646021463315,0.0,1.0,10,0.14179999999999998,0.3119183653885527,0.0,1.0,10,0.1392,0.18193759613914023,0.0,0.444,10,0.2522,0.23425570074884697,0.0,0.6,10
30,0.45170000000000005,0.2401384091634563,0.108,0.829,10,0.5245,0.24988008235062584,0.146,0.892,10,0.4807,0.41147054707610736,0.0,1.0,10,0.34290000000000004,0.2993969679947418,0.0,1.0,10,0.028599999999999997,0.06029409405387709,0.0,0.143,10,0.21989999999999998,0.34897069281595045,0.0,1.0,10,0.0611,0.15810998281786848,0.0,0.5,10,0.0397,0.09330719872192784,0.0,0.286,10,0.2237,0.16580782048303191,0.0,0.412,10
31,0.6880666666666666,0.1947916347084262,0.2,0.93,15,0.2794,0.20343788100688484,0.023,0.78,15,0.42593333333333333,0.3757916342615311,0.0,1.0,15,0.1996666666666667,0.2820518358302922,0.0,1.0,15,0.1028,0.20781970207713363,0.0,0.765,15,0.26566666666666666,0.3521474258372614,0.0,1.0,15,0.17713333333333334,0.2417793760159594,0.0,0.714,15,0.14206666666666667,0.2570034648645441,0.0,1.0,15,0.28726666666666667,0.21454219254252152,0.0,0.6,15
32,0.4553125,0.3116110222162667,0.0,0.958,16,0.521875,0.31647029876435484,0.0,1.0,16,0.6313125,0.34018009323494125,0.0,1.0,16,0.21756250000000002,0.20422372331995778,0.0,0.562,16,0.06318750000000001,0.09605499726719065,0.0,0.333,16,0.14956250000000001,0.19958054973702555,0.0,0.667,16,0.1305,0.16038620057016542,0.0,0.5,16,0.14656249999999998,0.2303029797896675,0.0,0.75,16,0.24181249999999999,0.22128238934296904,0.0,0.667,16
33,0.8108749999999999,0.14626637775261128,0.419,0.952,24,0.15429166666666666,0.15561364620128265,0.019,0.581,24,0.19975,0.26448362322934427,0.0,1.0,24,0.09558333333333334,0.2401486707395463,0.0,1.0,24,0.09891666666666667,0.22739276816665205,0.0,1.0,24,0.19129166666666667,0.2675698168404986,0.0,1.0,24,0.13575,0.2687002936844077,0.0,1.0,24,0.05620833333333333,0.1305603239441669,0.0,0.545,24,0.49795833333333334,0.3655706057024049,0.0,1.0,24
34,0.8047857142857142,0.19077299380372253,0.227,0.955,14,0.1677857142857143,0.19692176446162907,0.023,0.773,14,0.22407142857142856,0.3115098379198948,0.0,0.941,14,0.14778571428571427,0.2376416754991976,0.0,0.676,14,0.049999999999999996,0.1400549342771779,0.0,0.5,14,0.10121428571428571,0.26989575724753395,0.0,1.0,14,0.074,0.20895932618574362,0.0,0.75,14,0.125,0.2137126035662776,0.0,0.5,14,0.6485714285714286,0.23591873251534803,0.333,1.0,14
